Image Name,Label,Categories,Description
795ce9334d520b0b0954083405.jpg,39,"fabric,knot defect",The fabric image displays a textile with a knot defect present.
4d1ec0d96859320e1609404032.jpg,52,"fabric,density variation",The fabric image displays a textile with irregular density distribution.
472eb5f60aa652a70814428424.jpg,49,"fabric,thick warp",The image of this fabric reveals a textile with dense warp threads.
5650060bf62978ea1210287724.jpg,40,"fabric,hole",The fabric image displays a piece of textile exhibiting a puncture defect.
2f64fc758d4497550926188155.jpg,53,"fabric,broken warp",The image displays a fabric sample featuring a warp with visible breaks.
4e3d7743e49db7ad1220378005.jpg,54,"fabric,hole , three threads defect , knot defect","The fabric image displays a textile with a hole, three thread defects, and a knot defect."
eaa17b391b21457a0855221641.jpg,39,"fabric,knot defect",The fabric image depicts a textile with a knot defect present.
ff52aa05ca8fd7091235353972.jpg,40,"fabric,hole",The fabric sample displayed exhibits a defect in the form of a hole.
bc306f83da0152881450586601.jpg,39,"fabric,knot defect",The fabric image displays a textile with a visible knot defect.
4ec2192fc6cd9a8e1255084044.jpg,55,"fabric,pattern jump",The fabric image displays a textile featuring a pattern distortion known as pattern jump.
e1939b426023a5111203183693.jpg,49,"fabric,thick warp",The fabric image displays a textile with prominent warp yarns.
f8c7032c6778db3a1254595284.jpg,41,"fabric,three threads defect",The fabric image displays a textile with three thread defects present.
d318f48d9917c86f1650095253.jpg,41,"fabric,three threads defect",The fabric image displays a textile with three thread defects present.
eb408b46e5c577f70845004262.jpg,53,"fabric,broken warp",The fabric image illustrates a textile with warp yarn breakages.
0581c0ca530f97f20842469185.jpg,56,"fabric,wave pattern defect",The fabric image displays a textile with a defect characterized by a wavy pattern.
f9b17ace44ab73601051301433.jpg,39,"fabric,knot defect",The fabric sample depicted exhibits a knot defect within the textile.
b254f78f232f581b1422499191.jpg,49,"fabric,thick warp",The fabric image displays a textile characterized by prominent warp threads.
62a4706e888b5f560946560385.jpg,57,"fabric,loose warp",The fabric image depicts a textile with visible loose warp threads.
41dc8d9556a500d51051359815.jpg,58,"fabric,broken spandex, pattern jump",The fabric image displays a textile with visible defects in the form of broken spandex fibers causing a disruption in the pattern continuity.
5bda2ff8d9bb8a371304529211.jpg,42,"fabric,thick weft",The visual representation of this fabric indicates the presence of a textile with pronounced weft thickness.
615f7bc14da17f781348491501.jpg,59,"fabric,centipede defect , broken warp",The fabric image displays a textile with a prominent defect characterized by broken warp threads resembling a centipede.
bdd461ed446bf17f1248147163.jpg,39,"fabric,knot defect",The fabric image displays a textile with a knot defect present.
8f72fe402c49ab0d1221266803.jpg,48,"fabric,sizing spot",The fabric image displays a textile with a sizing spot present.
a5bc6e29a4b36d741610003751.jpg,52,"fabric,density variation",The fabric sample exhibits discrepancies in its density across the textile.
5858963c0cc1a8091228564766.jpg,46,"fabric,hanging warp",The fabric image depicts a textile with visible hanging warp threads.
dcf3c352f9774e790916279575.jpg,41,"fabric,three threads defect",The fabric image displays a textile that exhibits three thread defects.
6471058e87f55a021305495131.jpg,42,"fabric,thick weft",The fabric sample illustrates a textile with prominent weft yarns.
b7e1ff79f5083afe1051459111.jpg,41,"fabric,three threads defect",The fabric image displays a textile with three thread defects present.
b79957e2aa621f340916212841.jpg,57,"fabric,loose warp",The fabric image displays a textile with evident warp threads that are loosely woven.
f112798551fc9a5c1212347203.jpg,40,"fabric,hole",The fabric image displays a textile with a visible hole defect.
3a5200dd9667b2f21029312023.jpg,39,"fabric,knot defect",The fabric image depicts a textile with a knot defect present.
09a3f33483a8ff310941374796.jpg,41,"fabric,three threads defect",The fabric image displays a textile with three thread defects present.
a0361b900edb85d40824266155.jpg,41,"fabric,three threads defect",The fabric image displays a textile with three thread defects present.
b5b57fd6dc092faf0901249806.jpg,60,"fabric,dead crease",The fabric sample exhibits a crease defect that appears to be permanent and cannot be removed through normal means.
e0096688e30e50a01516041162.jpg,49,"fabric,thick warp",The fabric image depicts a textile with noticeably dense warp threads.
853428eea93c87c41057261034.jpg,43,"fabric,broken spandex",The fabric sample illustrates a textile with damaged spandex fibers.
aa0075db853503691016390425.jpg,41,"fabric,three threads defect",The woven fabric image displays a textile with three visible thread imperfections.
b9734cbc80a96b5c1351034492.jpg,41,"fabric,three threads defect",The fabric image displays a textile with three thread defects present.
e085369edd04afef1050366234.jpg,42,"fabric,thick weft",The fabric sample exhibits a textile with prominently thick weft threads.
e55f0f130aadc9d71315168193.jpg,61,"fabric,star jump",The fabric image displays a textile featuring a star jump defect.
05b418be134093451019134904.jpg,41,"fabric,three threads defect",The fabric image displays a textile with three thread defects present.
65f301fa302aff370902021866.jpg,39,"fabric,knot defect",The fabric image illustrates a textile with a knot defect present.
fa0b8247a86bf08e1004220335.jpg,62,"fabric,fiber particles",The fabric image displays a textile that includes particles of fibers.
745005473bbaa5a11546511363.jpg,42,"fabric,thick weft",The fabric sample illustrates a textile with prominently dense weft threads.
32aadd8eb8c5c6621301354282.jpg,42,"fabric,thick weft",The fabric image displays a textile with a prominent weft that appears thick in nature.
fb7084582722ae391456038061.jpg,39,"fabric,knot defect",The fabric image displays a textile with a knot defect present.
15e1f0523525559d1233102826.jpg,39,"fabric,knot defect",The fabric sample displayed exhibits a knot defect within the textile.
b4e42a636cac7fb11209596456.jpg,39,"fabric,knot defect",The fabric image displays a textile with a visible knot defect.
800fe6104e87798b1322342402.jpg,39,"fabric,knot defect",This textile image illustrates a fabric with a prominent knot defect.
b7d4e27375b338d11003578565.jpg,51,"fabric,dirt stain",The fabric image depicts a textile with a visible dirt stain.
b4696cd167e45a2a1513228614.jpg,63,"fabric,rolling mark",The fabric sample exhibits a rolling mark defect within its weave pattern.
062be7cb0374be261220034483.jpg,48,"fabric,sizing spot",The fabric image displays a textile with a sizing spot defect.
abb925daac0da1541207429603.jpg,41,"fabric,three threads defect",The fabric image displays a textile with three thread defects present.
9225a4809df355740952567195.jpg,43,"fabric,broken spandex",The fabric image displays a textile with spandex fibers that are visibly damaged.
14aa376bda78ac160935167643.jpg,64,"fabric,pattern skip",The fabric image displays a textile with a pattern irregularity known as skip defects.
694a3f36355b76e00938059565.jpg,42,"fabric,thick weft",The fabric image displays a textile characterized by dense weft threads.
17f48ca910737d9b1208156314.jpg,39,"fabric,knot defect",The fabric image displays a textile with a visible knot defect.
1e52fdba82e5f4493.jpg,60,"fabric,dead crease",The fabric image illustrates a textile with visible instances of crease defects.
8221fd79e7296bcc0910363503.jpg,57,"fabric,loose warp",The fabric sample exhibits loose warp threads within its textile structure.
88967aa8d9d71c3c0906285994.jpg,41,"fabric,three threads defect",The fabric image displays a textile that exhibits three thread defects.
846eb977918c276a1437069683.jpg,57,"fabric,loose warp",The fabric image displays a textile with evident warp threads that are loosely woven.
f59409a86ed41db20907125613.jpg,49,"fabric,thick warp",The fabric image displays a textile featuring prominent warp threads.
8c683cd122d80b060936205073.jpg,64,"fabric,pattern skip",The fabric sample exhibits a pattern skip defect within its weave structure.
f8228be1f27d59e91229216532.jpg,39,"fabric,knot defect",The visual representation depicts a fabric sample exhibiting a defect characterized by knots in the textile structure.
b956260465f4d2af1001256904.jpg,65,"fabric,three threads defect , knot defect",The fabric image displays a textile with three thread defects and a knot defect present.
9dfdf2e2dc07ef370934590193.jpg,64,"fabric,pattern skip",The fabric image depicts a textile featuring a pattern irregularity known as skip.
392906373f86c9611101280365.jpg,42,"fabric,thick weft",The fabric sample displays a textile featuring prominent weft threads that are noticeably thicker in texture.
363b7c27689754161057464745.jpg,39,"fabric,knot defect",The fabric image displays a textile with a knot defect present.
1ed4a8e180e0cde60814518995.jpg,66,"fabric,broken spandex , dirt stain","The fabric sample exhibits visible defects, including torn spandex fibers and soiling stains."
197d26f872167a6e1408371495.jpg,41,"fabric,three threads defect",The fabric image displays a textile that exhibits three thread defects.
a1f5ef17f43734a41304325494.jpg,44,"fabric,centipede defect",The fabric sample displays a textile with a centipede defect evident.
b743ca227cea47661348267763.jpg,42,"fabric,thick weft",The imagery of this fabric reveals the presence of a dense weft structure within the textile.
e6baeff4ee1057571419075292.jpg,39,"fabric,knot defect",The fabric image depicts a textile with a knot defect present.
ab969acdfd2467b90927574475.jpg,67,"fabric,weft shrinkage",The fabric image depicts a textile with evident weft shrinkage.
7b46b2fd2559a5da1556446235.jpg,68,"fabric,oil stain","The imagery depicts a textile with an oil stain present, as evident from the fabric's appearance."
72327b4255bb99bb0858007131.jpg,67,"fabric,weft shrinkage",The image displays a fabric sample exhibiting weft shrinkage characteristics.
e2606d5996b3b4ca1516188033.jpg,69,"fabric,water stain",The fabric sample displays a textile with a water stain present.
8cf3600ec0653c7a1227434385.jpg,41,"fabric,three threads defect",The fabric image displays a textile that exhibits three thread defects.
879fc74102899bd81411153823.jpg,42,"fabric,thick weft",The fabric sample displays a textile with prominently thick weft threads.
332d6ea1aa1d1aa00820045783.jpg,42,"fabric,thick weft",The fabric image displays a textile with prominently thick weft threads running through it.
0f2d758b13a530b90818338113.jpg,41,"fabric,three threads defect",The fabric image displays a textile with three thread defects.
71558f123e85337c1504391543.jpg,57,"fabric,loose warp",The fabric image displays a textile with evident warp threads that are loosely woven.
0169a7dfd706fe440804328655.jpg,41,"fabric,three threads defect",The fabric image depicts a textile with three thread defects present.
88c84a399a77427e1402082141.jpg,49,"fabric,thick warp",The fabric image displays a material with prominent horizontal threads.
a5d204430bc390ee1053374346.jpg,39,"fabric,knot defect",The fabric sample displays a knot defect within the textile weave.
31824e385988298e1600459815.jpg,39,"fabric,knot defect",The fabric sample presented exhibits a knot defect within the textile structure.
a0034caacc1c3b711015089585.jpg,39,"fabric,knot defect",The fabric image displays a textile with a knot defect present.
72e214ada47375991214170672.jpg,46,"fabric,hanging warp",The fabric image displays a textile with visible hanging warp threads.
00ae2d09c3363bb30930153366.jpg,39,"fabric,knot defect",The fabric sample exhibits a knot defect within its textile structure.
9513d21a59368b991328356915.jpg,53,"fabric,broken warp",The fabric sample illustrates a textile with warp yarn breakages.
be45df918a9016751447236843.jpg,70,"fabric,abrasion mark",The fabric image displays a textile with evident abrasion marks.
94c9664ba1b5843e0953534445.jpg,39,"fabric,knot defect",The fabric image displays a textile with a visible knot defect.
40170d1d4305c7b40804057183.jpg,68,"fabric,oil stain",The fabric sample presented displays an oil stain embedded within the textile.
69d06d52f214a38c1444193082.jpg,49,"fabric,thick warp",The fabric image illustrates a textile with pronounced warp yarns.
39e27d9136f07c141213476532.jpg,46,"fabric,hanging warp",The image of this fabric reveals a textile with visible hanging warp threads.
160b16d02063ea610819386016.jpg,71,"fabric,broken spandex, wave pattern defect",The fabric image displays a textile with a defect characterized by broken spandex fibers in a wave-like pattern.
0b530d51e891b5170835250514.jpg,60,"fabric,dead crease",The fabric image displays a textile with evident crease flaws.
e72765d1ec1d43c71525511585.jpg,72,"fabric,knot defect , broken warp",The fabric sample exhibits a knot defect and a broken warp within its textile structure.
e279932bcb375f5b1317192731.jpg,70,"fabric,abrasion mark",The fabric image depicts a textile with a visible abrasion mark present.
70917356bb5704321212207193.jpg,73,"fabric,warping knot.",The fabric image displays a textile with a warping knot present.
5eeab7a7b5d9ca671416189792.jpg,74,"fabric,reed mark",The fabric sample exhibits a distinct reed mark embedded within the textile pattern.
599adac64c4dd4571219083312.jpg,48,"fabric,sizing spot",The fabric image displays a textile with a sizing spot defect.
b7278817b67213191259351411.jpg,41,"fabric,three threads defect",The fabric image displays a textile with three thread defects present.
8b0383c830acd5dd1302387772.jpg,75,"fabric,three threads defect , warping knot","The woven fabric image displays a defect characterized by three thread irregularities, specifically a warp knot."
a7d08e2e96055b301039424965.jpg,57,"fabric,loose warp",The fabric image displays a textile with evident warp threads that are loosely woven.
42560558ac14d7b41234530442.jpg,39,"fabric,knot defect",The fabric image illustrates a textile with a knot defect present.
967902f22f069d8f1056504992.jpg,39,"fabric,knot defect",The visual representation of this fabric displays a textile with a knot defect.
6f3d8b425c58bf9b1349255943.jpg,55,"fabric,pattern jump",The fabric sample exhibits a pattern distortion defect where the design appears misaligned.
3c3d37be20191b271338595453.jpg,48,"fabric,sizing spot",The fabric image reveals a textile with a sizing spot defect.
967370fca7c9e7e50916518692.jpg,49,"fabric,thick warp",The fabric image illustrates a textile with prominently thick warp threads.
8cacadb62e6746b00842092742.jpg,39,"fabric,knot defect",The fabric image displays a textile with a knot defect present.
e598ed9274a1a91b0820050485.jpg,76,"fabric,broken spandex.",The visual representation displays a fabric sample with ruptured spandex fibers embedded within.
a4570bee2d8e59251523204184.jpg,57,"fabric,loose warp",The fabric image indicates the presence of slack warp threads within the textile.
1d6f917366413aa60853442561.jpg,44,"fabric,centipede defect",The fabric image displays a textile with a centipede defect present.
e13c1e5c0590ca9a1216386904.jpg,51,"fabric,dirt stain",The visual representation depicts a fabric sample exhibiting a soil blemish.
2280529c014272131208056994.jpg,39,"fabric,knot defect",The fabric image displays a textile with a knot defect present.
749b90c7b2e0e3ed0935217272.jpg,39,"fabric,knot defect",The fabric sample exhibits a defect in the form of a knot within the textile structure.
9f7d8eddb1a890ab0859103461.jpg,41,"fabric,three threads defect",The fabric image displays a textile with three thread defects present.
bf5010d945f488fd1518104524.jpg,60,"fabric,dead crease",The fabric image depicts a textile with creases that have been permanently set.
9d5429101bcc01cb1057504131.jpg,76,"fabric,broken spandex.",The fabric image displays a textile with damaged spandex fibers.
ead91b5dc40c76fb1216541433.jpg,48,"fabric,sizing spot",The fabric image displays a textile with a sizing spot defect.
5d4e3d97759bc6ac1304529492.jpg,42,"fabric,thick weft",The fabric image displays a textile with prominent weft yarns.
2bf400b293ef7f3e1525172923.jpg,77,"fabric,three threads defect , fiber particles",The fabric image illustrates a textile with three thread defects and fiber particles present.
0527766c175d9ad30952344673.jpg,39,"fabric,knot defect",The fabric image displays a textile featuring a knot defect.
a8f0da0d5ea104711546530275.jpg,67,"fabric,weft shrinkage",The fabric image illustrates a textile with weft shrinkage present.
b982ac67246bf8c10852314284.jpg,62,"fabric,fiber particles",The fabric image depicts a textile with embedded fiber particles.
e6c900c0419ff78c0930509935.jpg,68,"fabric,oil stain","The fabric sample exhibits the presence of an oil stain, as depicted in the image."
3aa1aa7aa43dafe10828403733.jpg,48,"fabric,sizing spot",The fabric image depicts a textile with a sizing spot present.
b165f319bef461d41020106704.jpg,61,"fabric,star jump",The fabric image displays a textile featuring a star-shaped flaw known as a star jump.
639eb3fe4c7fe0701543149853.jpg,78,"fabric,abrasion mark , broken warp",The fabric image reveals a textile with visible signs of abrasion marks and a disrupted warp thread.
e1c74a1bd4045e480821470983.jpg,41,"fabric,three threads defect",The fabric image depicts a textile with three thread defects visible.
38b2ce961b29aa481625063515.jpg,39,"fabric,knot defect",The fabric sample displayed exhibits a knot defect within the textile.
1e8ce2d03e4549491444105195.jpg,46,"fabric,hanging warp",The fabric image displays a textile with visible hanging warp threads.
3485fbb7afc96d861305091536.jpg,46,"fabric,hanging warp",The fabric image displays a textile with visible hanging warp threads.
2d27ba4bc975f4700948457923.jpg,52,"fabric,density variation",The fabric sample illustrates irregular density distribution within the textile.
99e88e545f3762481225209784.jpg,79,"fabric,hanging warp , knot defect",The fabric image displays a textile with visible hanging warp and knot defects.
4e03dbceb35749340808252092.jpg,46,"fabric,hanging warp",The fabric image reveals a textile with visible hanging warp threads.
8dcecdd2e8f55c980823045036.jpg,65,"fabric,three threads defect , knot defect","The fabric image displays a textile with three thread defects, specifically knot defects."
aa26a1d12b07f9121231597546.jpg,46,"fabric,hanging warp",The fabric image displays a textile with suspended warp threads.
2beb067eaf2252150816137704.jpg,39,"fabric,knot defect",The fabric image depicts a textile with a knot defect present.
ca15e95b5dec83c30909467183.jpg,39,"fabric,knot defect",The fabric image displays a textile with a visible knot defect.
8fd1dae6dfab47951313103066.jpg,39,"fabric,knot defect",The fabric image displays a textile with a knot defect present.
be7ca82844b9ec161017230734.jpg,51,"fabric,dirt stain",The fabric sample exhibits a presence of soil stains within its textile structure.
775aa3586c95ff3e1350264722.jpg,55,"fabric,pattern jump",The fabric sample exhibits a pattern distortion known as pattern jump.
b08e01faa1b3b1771452325842.jpg,63,"fabric,rolling mark",The fabric image displays a textile with a rolling mark defect.
88abe27171bed6af0810580375.jpg,80,"fabric,centipede defect , thick weft",The fabric image displays a textile with a centipede defect characterized by a dense weft.
b52ec3c2f8d962911354269873.jpg,53,"fabric,broken warp",The fabric sample exhibits a textile with warp threads that have been fractured.
fe0c83de9d8b207f1024444313.jpg,81,"fabric,singed mark",The fabric sample exhibits a singed mark within the textile structure.
83bdb10b496ff5a61020326032.jpg,63,"fabric,rolling mark",The fabric image displays a textile featuring a rolling mark defect.
ee4841bbd7bad1051539321026.jpg,52,"fabric,density variation",The fabric sample exhibits inconsistency in density levels across its surface.
db95f27c3925c6501215188282.jpg,46,"fabric,hanging warp",The fabric image depicts a textile with visible hanging warp threads.
9eee7c2e4e5272431057207254.jpg,48,"fabric,sizing spot",The fabric image displays a textile with a sizing spot defect.
fe2e8796d1db93931043485924.jpg,40,"fabric,hole",The fabric image displays a textile with a visible hole defect.
33da2b30e26c3eca1431520195.jpg,57,"fabric,loose warp",The fabric sample displays a textile with evident warp yarns that are loosely arranged.
3bf50d1f4d69336a0825510392.jpg,39,"fabric,knot defect",The fabric sample exhibits a knot defect within the textile.
9bf3eee76d7d52e80955487752.jpg,63,"fabric,rolling mark",The fabric image displays a textile with a rolling mark defect.
6608ae784c079bdb1524264174.jpg,39,"fabric,knot defect",The fabric image depicts a piece of textile with a knot defect present.
b929092cbfb68a360808239825.jpg,39,"fabric,knot defect",The fabric image displays a textile with a knot defect present.
1872fc15a9634ca21254342766.jpg,74,"fabric,reed mark",The fabric image displays a textile featuring a reed mark flaw.
e92afe3430220fcf1547101665.jpg,43,"fabric,broken spandex",The fabric image displays a textile with spandex fibers that appear to be damaged or fractured.
a0b63f45a02719b51022429322.jpg,82,"fabric,rolling mark , fiber particles",The fabric image displays a textile with visible rolling marks and fiber particles embedded within.
2511583692586f8b1229468303.jpg,43,"fabric,broken spandex",The fabric image displays a textile with spandex fibers that are visibly damaged.
316d13793863d7151004333804.jpg,39,"fabric,knot defect",The fabric image illustrates a textile with a knot defect present.
68f39f7f76c1b0140801504053.jpg,39,"fabric,knot defect",The fabric sample exhibits a knot defect within its textile structure.
172dc3f50bb6e0ae1416530093.jpg,83,"fabric,water stain , dirt stain",The fabric sample displayed exhibits the presence of water stains and dirt marks.
fca0b3dc3506b8351321349434.jpg,57,"fabric,loose warp",The fabric image displays a textile with evident warp threads that are loosely woven.
767612fde39444ad1413589403.jpg,53,"fabric,broken warp",The fabric image displays a textile with warp threads that are fractured.
a165a6c327dbe8ac1219083854.jpg,48,"fabric,sizing spot",The fabric image displays a textile with a sizing spot present.
03aabb7161dfed080928450841.jpg,41,"fabric,three threads defect",The fabric photograph depicts a textile with three thread defects.
0d1fef3d97b4b3071025122364.jpg,39,"fabric,knot defect",The fabric image displays a textile with a knot defect present.
cadca8ce035c54730951235535.jpg,68,"fabric,oil stain",The fabric image depicts a textile with a noticeable oil stain present.
6bd0ea74d1b0afeb1421227144.jpg,39,"fabric,knot defect",The fabric image displays a textile with a knot defect present.
c5fd833eabd69ce80914566453.jpg,68,"fabric,oil stain",The fabric image depicts a textile with an oil stain present.
d0d8b94c59e1939b1443155091.jpg,53,"fabric,broken warp",The fabric sample exhibits a textile with warp threads that are visibly fractured.
824c410e40ee93d31614214445.jpg,52,"fabric,density variation",The fabric image displays a textile with irregular density distribution.
8078adc8ecd0709c1437295902.jpg,39,"fabric,knot defect",The fabric image displays a knot defect present within the textile.
3a4014a3b512e5f90902055043.jpg,84,"fabric,hole , knot defect",The fabric image displays a textile with a visible hole and knot defect.
1eab0a44adb8da0b1440341462.jpg,48,"fabric,sizing spot",The fabric image displays a textile with a sizing spot defect.
f343e112deb7b5d81544039454.jpg,39,"fabric,knot defect",This fabric image displays a textile with a knot defect visible.
6b990628dd86c5c40832135611.jpg,80,"fabric,centipede defect , thick weft",The visual inspection of this fabric reveals the presence of a centipede defect characterized by a thick weft thread.
592760b95d5211b21509030854.jpg,53,"fabric,broken warp",The textile image displays a fabric with warp yarn breakage evident.
e0570aba9ad6f4e90814528174.jpg,76,"fabric,broken spandex.","The image depicts a fabric sample with spandex fibers that have been damaged, resulting in breakage."
7a69b4f6c5beefb50821231752.jpg,43,"fabric,broken spandex",The fabric image illustrates a textile with spandex fibers that are fractured.
7e58a055846525c11304422691.jpg,72,"fabric,knot defect , broken warp",The fabric image displays a textile with a knot defect and a broken warp thread.
4decf754f40177f41358246493.jpg,73,"fabric,warping knot.",The fabric image displays a textile with a warping knot defect.
9618138b9d74a3520805501693.jpg,39,"fabric,knot defect",The visual representation displays a fabric sample featuring a knot defect within the textile.
8f3a59b63ee5f7a00829564462.jpg,48,"fabric,sizing spot",This textile image depicts a fabric with a sizing spot defect present.
faca6305740d486b0821558955.jpg,39,"fabric,knot defect",The fabric image displays a textile with a knot defect present.
044b6234b1515f0f0955376181.jpg,57,"fabric,loose warp",The fabric image displays a textile with evident warp threads that are loosely spaced.
e23acf076ae4dcca1046127662.jpg,39,"fabric,knot defect",The fabric sample exhibits a knot defect within its textile composition.
b3f89aca21636cd51614369341.jpg,77,"fabric,three threads defect , fiber particles","The fabric image illustrates a textile with three thread defects, specifically fiber particles present within the fabric."
1bb0d6533b7f2c260846299053.jpg,41,"fabric,three threads defect",The fabric image displays a textile with three thread defects present.
1b39e2c4970ade961437499565.jpg,43,"fabric,broken spandex",The fabric image displays a textile with spandex fibers that have been fractured.
27bad3a4f07522081441538664.jpg,39,"fabric,knot defect",The fabric image depicts a textile with a knot defect present.
e36c18bcf00736c81522068743.jpg,40,"fabric,hole",The fabric image displays a piece of textile featuring a visible hole defect.
03fbb509b46c850a1614541434.jpg,57,"fabric,loose warp",The fabric image displays a textile with evident warp threads that are loose.
1c3ffb990f6861630826179594.jpg,48,"fabric,sizing spot",The fabric image displays a textile with a sizing spot defect present.
a6cd475194d66b571013363664.jpg,39,"fabric,knot defect",The fabric image illustrates a textile with a knot defect present.
16cc937d49d52dd91609371691.jpg,39,"fabric,knot defect",The fabric sample depicted in the image exhibits a knot defect within the textile weave.
8c288580f7672d5f0942139353.jpg,52,"fabric,density variation",The fabric image displays a textile with inconsistencies in density across its surface.
5f4452186cf464d51243036393.jpg,55,"fabric,pattern jump",The fabric sample exhibits a pattern distortion known as pattern jump.
d70ae18f76ce0f801418266902.jpg,39,"fabric,knot defect",The visual representation displays a textile with a knot defect woven into the fabric.
691c56b26ed675711612558734.jpg,67,"fabric,weft shrinkage",The fabric image depicts a textile with evidence of weft shrinkage.
f65763ce9fc32d3b1556275304.jpg,41,"fabric,three threads defect",The fabric image depicts a textile with three thread defects present.
40a7d868b5f509191511034023.jpg,69,"fabric,water stain",The fabric image displays a textile with a water stain present.
9877e17c87cbf1621057533722.jpg,65,"fabric,three threads defect , knot defect","The fabric sample exhibits a textile with three thread defects, specifically knot defects."
fac0341f5e02a4901032422323.jpg,51,"fabric,dirt stain",The fabric image displays a textile with a visible soiling stain.
927b334b39a8063b1530360371.jpg,48,"fabric,sizing spot",The fabric image displays a textile with a sizing spot defect.
a408c862125768761513246663.jpg,69,"fabric,water stain",The fabric image displays a textile that exhibits a water stain.
4a9c20eda5ab4cf21036113511.jpg,85,"fabric,sizing spot , knot defect",The fabric image displays a textile with a sizing spot and a knot defect present.
a97b191af195bb3e1528321422.jpg,74,"fabric,reed mark",The fabric image displays a textile that exhibits a reed mark defect.
a4c503da9ff294540900590795.jpg,43,"fabric,broken spandex",The fabric image displays a textile with damaged spandex fibers.
a7f0b8722b0b281b1549512905.jpg,86,"fabric,three threads defect , thick warp","The fabric image depicts a textile with three thread defects, specifically thick warp threads."
2fd8f0eb499a5f051638434074.jpg,69,"fabric,water stain",The fabric image displays a piece of textile with a water stain present.
a3e83d3a128a30ce1637263304.jpg,69,"fabric,water stain",The fabric image displays a textile with a water stain present.
4164bbdee184d05e0804412302.jpg,87,"fabric,broken spandex , knot defect",The fabric sample displays a textile featuring spandex breakages and a knot defect.
0c5d46864f52d7a51029383044.jpg,43,"fabric,broken spandex",The fabric image depicts a textile with spandex fibers that are visibly fractured.
8f5d72f724da89c70842563672.jpg,42,"fabric,thick weft",The fabric sample exhibits a dense weft structure within the textile.
b82307fc461d25460805417342.jpg,72,"fabric,knot defect , broken warp",The fabric image displays a textile with a knot defect and a broken warp thread.
44a2216966a527da0914108375.jpg,41,"fabric,three threads defect",The visual representation illustrates a textile with three thread defects present.
045bf4d34e75cbaa1000125576.jpg,57,"fabric,loose warp",The fabric image depicts a textile with evident loose warp threads.
41058403660139eb1014540442.jpg,39,"fabric,knot defect",The fabric image displays a textile with a knot defect present.
7d0651b72abb6a3a0850448322.jpg,39,"fabric,knot defect",The fabric image displays a textile with a knot defect present.
f3b9d32ac842e0c90901021255.jpg,88,"fabric,broken spandex , fiber particles",The fabric image depicts a textile with visible spandex breakage and scattered fiber particles.
2b0de9f4171cade41241408253.jpg,72,"fabric,knot defect , broken warp",The fabric image displays a textile with a knot defect and a broken warp thread.
61f7eed8103d4aa71611180204.jpg,89,"fabric,pattern skip , knot defect","The fabric image displays a textile featuring pattern irregularities, including skipped stitches and knots."
c268b835d0a8ae9a1326184085.jpg,41,"fabric,three threads defect",The fabric image illustrates a textile with three thread defects present.
a91c393236e34d2e0911213434.jpg,39,"fabric,knot defect",The fabric image displays a textile with a knot defect present.
2ab3fc0454e2beb40847341453.jpg,41,"fabric,three threads defect",The fabric image displays a textile with three thread defects present.
403cb63e8560d74a1437412146.jpg,74,"fabric,reed mark",The fabric image displays a textile with a visible reed mark.
